x1,x2,x3,x4,t
-2.050489,-3.771556,9.936465,11.767456,73.250000
-2.230888,-4.120520,9.758321,11.074680,73.260000
-2.428978,-4.504068,9.600650,10.371714,73.270000
-2.646516,-4.925353,9.466043,9.655637,73.280000
-2.885402,-5.387704,9.357648,8.923053,73.290000
-3.147680,-5.894584,9.279274,8.169972,73.300000
-3.435533,-6.449533,9.235512,7.391646,73.310000
-3.751271,-7.056074,9.231868,6.582372,73.320000
-4.097315,-7.717584,9.274916,5.735234,73.330000
-4.476165,-8.437114,9.372456,4.841785,73.340000
-4.890345,-9.217140,9.533685,3.891651,73.350000
-5.342334,-10.059238,9.769351,2.872048,73.360000
-5.834466,-10.963647,10.091886,1.767219,73.370000
-6.368789,-11.928725,10.515486,0.557785,73.380000
-6.946880,-12.950267,11.056082,-0.779946,73.390000
-7.569612,-14.020679,11.731168,-2.274661,73.400000
-8.236847,-15.128022,12.559389,-3.960580,73.410000
-8.947074,-16.254976,13.559802,-5.877680,73.420000
-9.696974,-17.377777,14.750719,-8.071306,73.430000
-10.480931,-18.465303,16.148009,-10.590794,73.440000
-11.290522,-19.478513,17.762819,-13.486649,73.450000
-12.114028,-20.370535,19.598704,-16.805790,73.460000
-12.936046,-21.087789,21.648324,-20.584539,73.470000
-13.737308,-21.572482,23.890057,-24.839377,73.480000
-14.494840,-21.766770,26.285111,-29.556182,73.490000
-15.182575,-21.618566,28.775939,-34.679562,73.500000
-15.772531,-21.088574,31.286881,-40.104904,73.510000
-16.236568,-20.157591,33.727779,-45.676305,73.520000
-16.548620,-18.832602,36.000839,-51.193237,73.530000
-16.687184,-17.150026,38.010208,-56.427144,73.540000
-16.637673,-15.174775,39.672796,-61.146376,73.550000
-16.394230,-12.994641,40.928234,-65.144867,73.560000
-15.960647,-10.710768,41.745731,-68.268098,73.570000
-15.350156,-8.426080,42.126321,-70.430209,73.580000
-14.584149,-6.234072,42.100143,-71.618717,73.590000
-13.690063,-4.210166,41.719739,-71.887066,73.600000
-12.698811,-2.406912,41.051188,-71.338437,73.610000
-11.642218,-0.853199,40.165114,-70.105805,73.620000
-10.550772,0.443294,39.129159,-68.332890,73.630000
-9.451938,1.491680,38.002798,-66.159048,73.640000
-8.369100,2.312740,36.834613,-63.709288,73.650000
-7.321067,2.934089,35.661640,-61.089149,73.660000
-6.322071,3.386185,34.510162,-58.383330,73.670000
-5.382071,3.699414,33.397327,-55.656804,73.680000
-4.507274,3.902184,32.333060,-52.957261,73.690000
-3.700732,4.019869,31.321943,-50.318051,73.700000
-2.962960,4.074369,30.364844,-47.761112,73.710000
-2.292509,4.084092,29.460249,-45.299589,73.720000
-1.686476,4.064177,28.605258,-42.940048,73.730000
-1.140938,4.026857,27.796309,-40.684258,73.740000
-0.651307,3.981860,27.029660,-38.530594,73.750000
-0.212608,3.936813,26.301699,-36.475112,73.760000
0.180299,3.897618,25.609126,-34.512350,73.770000
0.532556,3.868785,24.949038,-32.635929,73.780000
0.849191,3.853717,24.318966,-30.838982,73.790000
1.135031,3.854955,23.716866,-29.114460,73.800000
1.394654,3.874384,23.141093,-27.455343,73.810000
1.632359,3.913395,22.590376,-25.854780,73.820000
1.852145,3.973025,22.063774,-24.306168,73.830000
2.057720,4.054063,21.560649,-22.803203,73.840000
2.252506,4.157144,21.080638,-21.339886,73.850000
2.439654,4.282811,20.623633,-19.910521,73.860000
2.622064,4.431572,20.189766,-18.509685,73.870000
2.802409,4.603932,19.779404,-17.132199,73.880000
2.983158,4.800428,19.393146,-15.773073,73.890000
3.166596,5.021637,19.031832,-14.427464,73.900000
3.354849,5.268183,18.696552,-13.090612,73.910000
3.549902,5.540736,18.388661,-11.757780,73.920000
3.753616,5.839990,18.109803,-10.424189,73.930000
3.967743,6.166648,17.861933,-9.084944,73.940000
4.193930,6.521376,17.647344,-7.734959,73.950000
4.433733,6.904764,17.468696,-6.368873,73.960000
4.688604,7.317259,17.329045,-4.980964,73.970000
4.959894,7.759087,17.231867,-3.565054,73.980000
5.248829,8.230160,17.181078,-2.114410,73.990000
5.556493,8.729960,17.181049,-0.621643,74.000000
5.883790,9.257398,17.236593,0.921392,74.010000
6.231399,9.810661,17.352946,2.523682,74.020000
6.599722,10.387027,17.535703,4.195132,74.030000
6.988811,10.982667,17.790722,5.946594,74.040000
7.398286,11.592429,18.123969,7.789844,74.050000
7.827240,12.209626,18.541300,9.737463,74.060000
8.274133,12.825829,19.048166,11.802603,74.070000
8.736681,13.430708,19.649226,13.998569,74.080000
9.211734,14.011927,20.347867,16.338192,74.090000
9.695174,14.555159,21.145636,18.832942,74.100000
10.181819,15.044244,22.041603,21.491742,74.110000
10.665368,15.461546,23.031681,24.319500,74.120000
11.138393,15.788549,24.107979,27.315393,74.130000
11.592401,16.006710,25.258248,30.471027,74.140000
12.017986,16.098573,26.465545,33.768658,74.150000
12.405081,16.049086,27.708210,37.179758,74.160000
12.743320,15.847030,28.960259,40.664253,74.170000
13.022496,15.486410,30.192270,44.170754,74.180000
13.233105,14.967614,31.372759,47.638066,74.190000
13.366925,14.298145,32.469981,50.998046,74.200000
13.417582,13.492752,33.453989,54.179691,74.210000
13.381043,12.572862,34.298714,57.114051,74.220000
13.255973,11.565320,34.983796,59.739353,74.230000
13.043908,10.500556,35.495920,62.005621,74.240000
12.749218,9.410424,35.829461,63.878128,74.250000
12.378869,8.325970,35.986382,65.339222,74.260000
11.941998,7.275441,35.975439,66.388374,74.270000
11.449357,6.282741,35.810852,67.040615,74.280000
10.912701,5.366466,35.510681,67.323755,74.290000
10.344162,4.539548,35.095130,67.274927,74.300000
9.755678,3.809429,34.584986,66.936973,74.310000
9.158519,3.178649,34.000348,66.355116,74.320000
8.562917,2.645679,33.359689,65.574191,74.330000
7.977828,2.205873,32.679282,64.636561,74.340000
7.410802,1.852402,31.972940,63.580737,74.350000
6.867948,1.577105,31.251989,62.440610,74.360000
6.353982,1.371200,30.525435,61.245175,74.370000
5.872331,1.225835,29.800219,60.018619,74.380000
5.425263,1.132507,29.081532,58.780652,74.390000
5.014054,1.083328,28.373133,57.546966,74.400000
4.639141,1.071197,27.677651,56.329770,74.410000
4.300289,1.089883,26.996847,55.138323,74.420000
3.996731,1.134041,26.331841,53.979443,74.430000
3.727311,1.199192,25.683289,52.857976,74.440000
3.490594,1.281665,25.051532,51.777204,74.450000
3.284969,1.378538,24.436701,50.739198,74.460000
3.108733,1.487552,23.838797,49.745110,74.470000
2.960160,1.607043,23.257758,48.795425,74.480000
2.837555,1.735863,22.693495,47.890155,74.490000
2.739298,1.873310,22.145927,47.029002,74.500000
2.663874,2.019071,21.614999,46.211486,74.510000
2.609900,2.173160,21.100704,45.437040,74.520000
2.576140,2.335879,20.603090,44.705097,74.530000
2.561516,2.507770,20.122275,44.015137,74.540000
2.565115,2.689585,19.658455,43.366745,74.550000
2.586190,2.882257,19.211917,42.759637,74.560000
2.624164,3.086881,18.783049,42.193694,74.570000
2.678623,3.304688,18.372353,41.668983,74.580000
2.749320,3.537035,17.980466,41.185773,74.590000
2.836162,3.785392,17.608173,40.744564,74.600000
2.939212,4.051323,17.256434,40.346097,74.610000
3.058678,4.336481,16.926405,39.991384,74.620000
3.194912,4.642589,16.619473,39.681732,74.630000
3.348396,4.971424,16.337283,39.418777,74.640000
3.519740,5.324794,16.081780,39.204523,74.650000
3.709666,5.704509,15.855249,39.041396,74.660000
3.918999,6.112343,15.660363,38.932299,74.670000
4.148651,6.549984,15.500229,38.880690,74.680000
4.399601,7.018966,15.378441,38.890671,74.690000
4.672868,7.520584,15.299130,38.967088,74.700000
4.969485,8.055791,15.267016,39.115657,74.710000
5.290453,8.625057,15.287442,39.343100,74.720000
5.636694,9.228209,15.366405,39.657295,74.730000
6.008984,9.864223,15.510558,40.067432,74.740000
6.407881,10.530991,15.727179,40.584169,74.750000
6.833623,11.225045,16.024088,41.219760,74.760000
7.286017,11.941243,16.409499,41.988127,74.770000
7.764307,12.672443,16.891781,42.904847,74.780000
8.267016,13.409163,17.479106,43.986974,74.790000
8.791783,14.139275,18.178961,45.252648,74.800000
9.335175,14.847762,18.997509,46.720386,74.810000
9.892516,15.516613,19.938792,48.407967,74.820000
10.457715,16.124914,21.003783,50.330844,74.830000
11.023148,16.649234,22.189341,52.500012,74.840000
11.579590,17.064372,23.487145,54.919381,74.850000
12.116259,17.344540,24.882729,57.582795,74.860000
12.620979,17.464988,26.354802,60.470974,74.870000
13.080508,17.404021,27.875042,63.548860,74.880000
13.481040,17.145256,29.408565,66.763967,74.890000
13.808871,16.679868,30.915205,70.046352,74.900000
14.051206,16.008486,32.351644,73.310778,74.910000
14.197037,15.142372,33.674278,76.461255,74.920000
14.238000,14.103574,34.842511,79.397753,74.930000
14.169110,12.923868,35.822057,82.024297,74.940000
13.989262,11.642536,36.587729,84.257256,74.950000
13.701437,10.303248,37.125299,86.032486,74.960000
13.312555,8.950499,37.432110,87.310125,74.970000
12.833010,7.626131,37.516422,88.076394,74.980000
12.275938,6.366444,37.395661,88.342341,74.990000
11.656329,5.200209,37.093951,88.140079,75.000000
10.990077,4.147741,36.639368,87.517463,75.010000
10.293088,3.220937,36.061320,86.532209,75.020000
9.580509,2.424093,35.388362,85.246342,75.030000
8.866137,1.755205,34.646599,83.721574,75.040000
8.162024,1.207498,33.858714,82.015880,75.050000
7.478259,0.770931,33.043541,80.181297,75.060000
6.822916,0.433563,32.216079,78.262790,75.070000
6.202117,0.182657,31.387788,76.297951,75.080000
5.620185,0.005529,30.567060,74.317265,75.090000
5.079854,-0.109863,29.759751,72.344746,75.100000
4.582497,-0.174538,28.969712,70.398748,75.110000
4.128367,-0.198298,28.199268,68.492825,75.120000
3.716823,-0.189643,27.449632,66.636582,75.130000
3.346537,-0.155791,26.721232,64.836443,75.140000
3.015681,-0.102748,26.013976,63.096331,75.150000
2.722085,-0.035412,25.327444,61.418245,75.160000
2.463365,0.042307,24.661028,59.802741,75.170000
2.237037,0.127359,24.014034,58.249326,75.180000
2.040600,0.217437,23.385738,56.756773,75.190000
1.871602,0.310861,22.775439,55.323364,75.200000
1.727690,0.406479,22.182472,53.947090,75.210000
1.606647,0.503574,21.606225,52.625787,75.220000
1.506419,0.601792,21.046146,51.357256,75.230000
1.425126,0.701069,20.501739,50.139334,75.240000
1.361075,0.801583,19.972565,48.969952,75.250000
1.312758,0.903708,19.458235,47.847177,75.260000
1.278856,1.007975,18.958415,46.769230,75.270000
1.258233,1.115046,18.472812,45.734504,75.280000
1.249928,1.225696,18.001184,44.741571,75.290000
1.253151,1.340792,17.543331,43.789180,75.300000
1.267274,1.461287,17.099101,42.876259,75.310000
1.291821,1.588211,16.668390,42.001909,75.320000
1.326467,1.722672,16.251146,41.165400,75.330000
1.371023,1.865854,15.847376,40.366168,75.340000
1.425437,2.019020,15.457151,39.603808,75.350000
1.489786,2.183518,15.080616,38.878075,75.360000
1.564272,2.360788,14.718003,38.188884,75.370000
1.649218,2.552365,14.369642,37.536308,75.380000
1.745069,2.759895,14.035980,36.920587,75.390000
1.852391,2.985137,13.717600,36.342135,75.400000
1.971866,3.229973,13.415245,35.801551,75.410000
2.104300,3.496414,13.129848,35.299640,75.420000
2.250618,3.786608,12.862563,34.837436,75.430000
2.411868,4.102838,12.614810,34.416232,75.440000
2.589223,4.447520,12.388317,34.037621,75.450000
2.783980,4.823197,12.185177,33.703552,75.460000
2.997560,5.232517,12.007914,33.416396,75.470000
3.231505,5.678209,11.859551,33.179030,75.480000
3.487471,6.163032,11.743697,32.994947,75.490000
3.767220,6.689711,11.664640,32.868390,75.500000
4.072597,7.260850,11.627445,32.804520,75.510000
4.405513,7.878797,11.638064,32.809625,75.520000
4.767897,8.545481,11.703445,32.891364,75.530000
5.161652,9.262188,11.831636,33.059074,75.540000
5.588579,10.029278,12.031872,33.324111,75.550000
6.050283,10.845820,12.314624,33.700240,75.560000
6.548046,11.709155,12.691599,34.204052,75.570000
7.082674,12.614362,13.175632,34.855365,75.580000
7.654290,13.553645,13.780463,35.677556,75.590000
8.262100,14.515649,14.520309,36.697728,75.600000
8.904102,15.484756,15.409203,37.946559,75.610000
9.576766,16.440419,16.460019,39.457645,75.620000
10.274681,17.356660,17.683144,41.266098,75.630000
10.990210,18.201866,19.084770,43.406119,75.640000
11.713167,18.939102,20.664859,45.907316,75.650000
12.430605,19.527144,22.414897,48.789653,75.660000
13.126752,19.922446,24.315699,52.057170,75.670000
13.783200,20.082157,26.335650,55.691023,75.680000
14.379406,19.968136,28.429875,59.642917,75.690000
14.893571,19.551663,30.540877,63.830480,75.700000
15.303889,18.818245,32.601052,68.136399,75.710000
15.590106,17.771630,34.537230,72.412888,75.720000
15.735236,16.436091,36.276914,76.492139,75.730000
15.727213,14.856142,37.755384,80.201950,75.740000
15.560217,13.093367,38.922470,83.384090,75.750000
15.235443,11.220661,39.747659,85.911814,75.760000
14.761159,9.314852,40.222520,87.702889,75.770000
14.152038,7.449072,40.360042,88.725582,75.780000
13.427867,5.686254,40.191202,88.996954,75.790000
12.611855,4.074739,39.759666,88.574763,75.800000
11.728815,2.646405,39.115809,87.545515,75.810000
10.803443,1.417099,38.311148,86.011519,75.820000
9.858902,0.388786,37.393940,84.079268,75.830000
8.915788,-0.447352,36.406283,81.850514,75.840000
7.991514,-1.107574,35.382682,79.416442,75.850000
7.100053,-1.612501,34.349806,76.854674,75.860000
6.251981,-1.984582,33.327076,74.228469,75.870000
5.454722,-2.246219,32.327703,71.587384,75.880000
4.712917,-2.418512,31.359919,68.968770,75.890000
4.028849,-2.520517,30.428175,66.399630,75.900000
3.402889,-2.568904,29.534209,63.898519,75.910000
2.833901,-2.577892,28.677920,61.477297,75.920000
2.319621,-2.559356,27.858057,59.142667,75.930000
1.856974,-2.523036,27.072722,56.897452,75.940000
1.442347,-2.476791,26.319723,54.741636,75.950000
1.071799,-2.426871,25.596815,52.673184,75.960000
0.741239,-2.378172,24.901845,50.688682,75.970000
0.446554,-2.334477,24.232836,48.783827,75.980000
0.183709,-2.298669,23.588029,46.953791,75.990000
-0.051187,-2.272914,22.965889,45.193488,76.000000
-0.261832,-2.258824,22.365107,43.497770,76.010000
-0.451705,-2.257584,21.784577,41.861560,76.020000
-0.624049,-2.270074,21.223382,40.279937,76.030000
-0.781873,-2.296955,20.680772,38.748194,76.040000
-0.927953,-2.338748,20.156150,37.261864,76.050000
-1.064848,-2.395896,19.649049,35.816728,76.060000
-1.194915,-2.468820,19.159132,34.408812,76.070000
-1.320324,-2.557953,18.686174,33.034370,76.080000
-1.443084,-2.663779,18.230064,31.689864,76.090000
-1.565063,-2.786856,17.790805,30.371935,76.100000
-1.688007,-2.927839,17.368513,29.077372,76.110000
-1.813564,-3.087496,16.963431,27.803083,76.120000
-1.943305,-3.266720,16.575933,26.546058,76.130000
-2.078743,-3.466537,16.206548,25.303331,76.140000
-2.221349,-3.688113,15.855967,24.071947,76.150000
-2.372576,-3.932757,15.525078,22.848916,76.160000
-2.533867,-4.201918,15.214987,21.631172,76.170000
-2.706672,-4.497179,14.927053,20.415521,76.180000
-2.892462,-4.820247,14.662929,19.198591,76.190000
-3.092733,-5.172933,14.424602,17.976765,76.200000
-3.309018,-5.557130,14.214449,16.746108,76.210000
-3.542884,-5.974770,14.035292,15.502286,76.220000
-3.795934,-6.427774,13.890461,14.240459,76.230000
-4.069798,-6.917984,13.783862,12.955162,76.240000
-4.366118,-7.447067,13.720052,11.640166,76.250000
-4.686526,-8.016396,13.704308,10.288309,76.260000
-5.032609,-8.626897,13.742697,8.891301,76.270000
-5.405861,-9.278851,13.842130,7.439510,76.280000
-5.807619,-9.971653,14.010399,5.921717,76.290000
-6.238984,-10.703518,14.256174,4.324864,76.300000
-6.700708,-11.471134,14.588942,2.633817,76.310000
-7.193067,-12.269252,15.018876,0.831157,76.320000
-7.715701,-13.090243,15.556581,-1.102922,76.330000
-8.267422,-13.923621,16.212706,-3.190555,76.340000
-8.846001,-14.755582,16.997365,-5.455871,76.350000
-9.447931,-15.568604,17.919355,-7.924266,76.360000
-10.068180,-16.341201,18.985130,-10.621117,76.370000
-10.699957,-17.047926,20.197552,-13.569819,76.380000
-11.334518,-17.659757,21.554454,-16.789003,76.390000
-11.961050,-18.144985,23.047131,-20.288960,76.400000
-12.566679,-18.470725,24.658925,-24.067403,76.410000
-13.136657,-18.605094,26.364162,-28.104989,76.420000
-13.654764,-18.519986,28.127747,-32.361273,76.430000
-14.103958,-18.194246,29.905722,-36.772046,76.440000
-14.467274,-17.616855,31.647031,-41.249072,76.450000
-14.728912,-16.789605,33.296540,-45.683122,76.460000
-14.875439,-15.728692,34.799143,-49.950654,76.470000
-14.896946,-14.464739,36.104462,-53.923725,76.480000
-14.788012,-13.041015,37.171449,-57.481809,76.490000
-14.548328,-11.509958,37.972101,-60.523553,76.500000
-14.182861,-9.928505,38.493639,-62.976298,76.510000
-13.701534,-8.352987,38.738775,-64.801675,76.520000
-13.118464,-6.834423,38.724137,-65.996483,76.530000
-12.450870,-5.414913,38.477253,-66.589197,76.540000
-11.717816,-4.125534,38.032751,-66.633272,76.550000
-10.938948,-2.985776,37.428463,-66.198868,76.560000
-10.133364,-2.004300,36.702002,-65.364572,76.570000
-9.318707,-1.180587,35.888160,-64.210231,76.580000
-8.510536,-0.507063,35.017252,-62.811552,76.590000
-7.721953,0.028714,34.114328,-61.236579,76.600000
-6.963479,0.442061,33.199092,-59.543857,76.610000
-6.243102,0.749534,32.286299,-57.781905,76.620000
-5.566467,0.967687,31.386424,-55.989591,76.630000
-4.937144,1.112217,30.506448,-54.197053,76.640000
-4.356931,1.197445,29.650631,-52.426880,76.650000
-3.826171,1.236036,28.821211,-50.695350,76.660000
-3.344055,1.238921,28.018996,-49.013624,76.670000
-2.908891,1.215333,27.243832,-47.388814,76.680000
-2.518348,1.172926,26.494962,-45.824900,76.690000
-2.169659,1.117929,25.771288,-44.323499,76.700000
-1.859789,1.055329,25.071551,-42.884496,76.710000
-1.585570,0.989042,24.394455,-41.506538,76.720000
-1.343808,0.922083,23.738741,-40.187433,76.730000
-1.131362,0.856721,23.103230,-38.924452,76.740000
-0.945207,0.794612,22.486841,-37.714558,76.750000
-0.782471,0.736926,21.888603,-36.554576,76.760000
-0.640464,0.684439,21.307643,-35.441321,76.770000
-0.516694,0.637630,20.743184,-34.371678,76.780000
-0.408871,0.596747,20.194532,-33.342668,76.790000
-0.314909,0.561871,19.661066,-32.351475,76.800000
-0.232918,0.532962,19.142226,-31.395473,76.810000
-0.161197,0.509900,18.637503,-30.472231,76.820000
-0.098219,0.492519,18.146433,-29.579508,76.830000
-0.042621,0.480630,17.668588,-28.715254,76.840000
0.006813,0.474038,17.203571,-27.877590,76.850000
0.051164,0.472563,16.751009,-27.064800,76.860000
0.091395,0.476050,16.310554,-26.275315,76.870000
0.128364,0.484375,15.881876,-25.507698,76.880000
0.162838,0.497453,15.464663,-24.760627,76.890000
0.195504,0.515246,15.058618,-24.032882,76.900000
0.226983,0.537762,14.663460,-23.323332,76.910000
0.257840,0.565063,14.278921,-22.630922,76.920000
0.288594,0.597266,13.904749,-21.954659,76.930000
0.319730,0.634542,13.540705,-21.293605,76.940000
0.351705,0.677124,13.186564,-20.646865,76.950000
0.384958,0.725308,12.842118,-20.013578,76.960000
0.419917,0.779452,12.507174,-19.392910,76.970000
0.457007,0.839987,12.181560,-18.784046,76.980000
0.496657,0.907415,11.865121,-18.186181,76.990000
0.539307,0.982316,11.557727,-17.598519,77.000000
0.585414,1.065354,11.259274,-17.020260,77.010000
0.635460,1.157281,10.969687,-16.450599,77.020000
0.689955,1.258950,10.688925,-15.888719,77.030000
0.749449,1.371317,10.416991,-15.333782,77.040000
0.814534,1.495452,10.153932,-14.784925,77.050000
0.885856,1.632553,9.899856,-14.241254,77.060000
0.964119,1.783952,9.654935,-13.701831,77.070000
1.050092,1.951130,9.419425,-13.165673,77.080000
1.144621,2.135732,9.193679,-12.631732,77.090000
1.248638,2.339575,8.978166,-12.098889,77.100000
1.363167,2.564671,8.773499,-11.565937,77.110000
1.489333,2.813234,8.580461,-11.031558,77.120000
1.628380,3.087699,8.400040,-10.494302,77.130000
1.781674,3.390733,8.233477,-9.952557,77.140000
1.950716,3.725246,8.082316,-9.404505,77.150000
2.137154,4.094398,7.948463,-8.848072,77.160000
2.342793,4.501600,7.834271,-8.280864,77.170000
2.569600,4.950504,7.742622,-7.700078,77.180000
2.819715,5.444980,7.677041,-7.102387,77.190000
3.095452,5.989076,7.641819,-6.483797,77.200000
3.399295,6.586948,7.642160,-5.839452,77.210000
3.733889,7.242757,7.684351,-5.163388,77.220000
4.102016,7.960513,7.775953,-4.448215,77.230000
4.506561,8.743860,7.925997,-3.684712,77.240000
4.950451,9.595773,8.145205,-2.861318,77.250000
5.436569,10.518152,8.446195,-1.963510,77.260000
5.967630,11.511283,8.843649,-0.973048,77.270000
6.546016,12.573147,9.354420,0.132884,77.280000
7.173541,13.698543,9.997504,1.382616,77.290000
7.851156,14.878039,10.793808,2.810921,77.300000
8.578572,16.096743,11.765601,4.459751,77.310000
9.353789,17.332959,12.935527,6.378528,77.320000
10.172552,18.556856,14.325029,8.623562,77.330000
11.027731,19.729356,15.952056,11.256039,77.340000
11.908682,20.801558,17.827982,14.337914,77.350000
12.800655,21.715152,19.953767,17.925057,77.360000
13.684371,22.404313,22.315650,22.057255,77.370000
14.535904,22.799573,24.880919,26.745339,77.380000
15.327059,22.833938,27.594699,31.956810,77.390000
16.026390,22.451058,30.378921,37.602758,77.400000
16.600976,21.614583,33.134721,43.530151,77.410000
17.018904,20.317045,35.749049,49.523987,77.420000
17.252251,18.586064,38.105411,55.322421,77.430000
17.280158,16.485733,40.097317,60.644736,77.440000
17.091447,14.111884,41.641880,65.227535,77.450000
16.686251,11.581554,42.690428,68.860900,77.460000
16.076280,9.018678,43.233543,71.415314,77.470000
15.283651,6.539219,43.299450,72.852866,77.480000
14.338511,4.238937,42.946551,73.221423,77.490000
13.275955,2.186003,42.252404,72.635554,77.500000
12.132791,0.419039,41.301961,71.250973,77.510000
10.944662,-1.050269,40.177449,69.239291,77.520000
9.743846,-2.231682,38.951289,66.767744,77.530000
8.557849,-3.149803,37.682321,63.985845,77.540000
7.408756,-3.837803,36.414863,61.018662,77.550000
6.313197,-4.332265,35.179749,57.965216,77.560000
5.282727,-4.669469,33.996446,54.900144,77.570000
4.324462,-4.883037,32.875569,51.877050,77.580000
3.441826,-5.002680,31.821298,48.932403,77.590000
2.635301,-5.053745,30.833467,46.089302,77.600000
1.903117,-5.057273,29.909219,43.360763,77.610000
1.241867,-5.030356,29.044230,40.752424,77.620000
0.647015,-4.986624,28.233576,38.264676,77.630000
0.113303,-4.936779,27.472292,35.894291,77.640000
-0.364924,-4.889098,26.755723,33.635644,77.650000
-0.793471,-4.849900,26.079711,31.481607,77.660000
-1.178114,-4.823935,25.440678,29.424191,77.670000
-1.524469,-4.814725,24.835643,27.455006,77.680000
-1.837906,-4.824844,24.262199,25.565572,77.690000
-2.123490,-4.856140,23.718470,23.747533,77.700000
-2.385954,-4.909920,23.203064,21.992784,77.710000
-2.629686,-4.987099,22.715017,20.293548,77.720000
-2.858726,-5.088310,22.253755,18.642410,77.730000
-3.076783,-5.213995,21.819052,17.032315,77.740000
-3.287246,-5.364470,21.411002,15.456548,77.750000
-3.493210,-5.539969,21.029999,13.908703,77.760000
-3.697493,-5.740681,20.676721,12.382628,77.770000
-3.902662,-5.966758,20.352129,10.872372,77.780000
-4.111053,-6.218322,20.057459,9.372124,77.790000
-4.324789,-6.495454,19.794229,7.876143,77.800000
-4.545796,-6.798170,19.564247,6.378694,77.810000
-4.775813,-7.126387,19.369616,4.873971,77.820000
-5.016400,-7.479879,19.212740,3.356029,77.830000
-5.268938,-7.858214,19.096334,1.818708,77.840000
-5.534621,-8.260682,19.023415,0.255569,77.850000
-5.814447,-8.686213,18.997300,-1.340176,77.860000
-6.109195,-9.133274,19.021575,-2.975714,77.870000
-6.419395,-9.599757,19.100062,-4.658675,77.880000
-6.745298,-10.082860,19.236747,-6.397141,77.890000
-7.086821,-10.578954,19.435695,-8.199630,77.900000
-7.443500,-11.083454,19.700911,-10.075025,77.910000
-7.814428,-11.590689,20.036175,-12.032433,77.920000
-8.198188,-12.093801,20.444817,-14.080963,77.930000
-8.592782,-12.584665,20.929449,-16.229384,77.940000
-8.995569,-13.053871,21.491639,-18.485662,77.950000
-9.403204,-13.490771,22.131547,-20.856335,77.960000
-9.811589,-13.883630,22.847528,-23.345752,77.970000
-10.215861,-14.219891,23.635729,-25.955156,77.980000
-10.610399,-14.486585,24.489714,-28.681674,77.990000
-10.988884,-14.670879,25.400169,-31.517268,78.000000
-11.344412,-14.760763,26.354731,-34.447774,78.010000
-11.669665,-14.745847,27.338001,-37.452152,78.020000
-11.957144,-14.618209,28.331799,-40.502119,78.030000
-12.199464,-14.373219,29.315685,-43.562335,78.040000
-12.389692,-14.010247,30.267749,-46.591246,78.050000
-12.521705,-13.533142,31.165646,-49.542664,78.060000
-12.590558,-12.950404,31.987793,-52.368012,78.070000
-12.592801,-12.274978,32.714611,-55.019073,78.080000
-12.526739,-11.523665,33.329699,-57.450969,78.090000
-12.392584,-10.716181,33.820764,-59.625022,78.100000
-12.192501,-9.873966,34.180246,-61.511151,78.110000
-11.930516,-9.018876,34.405526,-63.089515,78.120000
-11.612323,-8.171901,34.498740,-64.351238,78.130000
-11.244981,-7.352041,34.466228,-65.298190,78.140000
-10.836555,-6.575463,34.317730,-65.941934,78.150000
-10.395720,-5.854960,34.065422,-66.302065,78.160000
-9.931370,-5.199758,33.722927,-66.404189,78.170000
-9.452263,-4.615596,33.304407,-66.277818,78.180000
-8.966710,-4.105048,32.823786,-65.954389,78.190000
-8.482343,-3.667988,32.294165,-65.465561,78.200000
-8.005948,-3.302134,31.727423,-64.841869,78.210000
-7.543365,-3.003610,31.133998,-64.111755,78.220000
-7.099454,-2.767465,30.522812,-63.300952,78.230000
-6.678108,-2.588134,29.901309,-62.432175,78.240000
-6.282307,-2.459820,29.275566,-61.525036,78.250000
-5.914196,-2.376791,28.650452,-60.596148,78.260000
-5.575183,-2.333593,28.029803,-59.659333,78.270000
-5.266042,-2.325205,27.416602,-58.725903,78.280000
-4.987021,-2.347126,26.813143,-57.804973,78.290000
-4.737943,-2.395426,26.221180,-56.903777,78.300000
-4.518303,-2.466756,25.642059,-56.027977,78.310000
-4.327352,-2.558334,25.076821,-55.181940,78.320000
-4.164174,-2.667921,24.526292,-54.368999,78.330000
-4.027752,-2.793778,23.991155,-53.591668,78.340000
-3.917022,-2.934622,23.472005,-52.851840,78.350000
-3.830921,-3.089583,22.969396,-52.150948,78.360000
-3.768421,-3.258154,22.483875,-51.490102,78.370000
-3.728561,-3.440149,22.016016,-50.870204,78.380000
-3.710464,-3.635657,21.566442,-50.292045,78.390000
-3.713361,-3.845011,21.135852,-49.756379,78.400000
-3.736596,-4.068747,20.725037,-49.263998,78.410000
-3.779634,-4.307569,20.334906,-48.815778,78.420000
-3.842068,-4.562322,19.966503,-48.412736,78.430000
-3.923611,-4.833959,19.621030,-48.056072,78.440000
-4.024103,-5.123512,19.299873,-47.747207,78.450000
-4.143496,-5.432056,19.004622,-47.487827,78.460000
-4.281852,-5.760677,18.737096,-47.279925,78.470000
-4.439329,-6.110433,18.499376,-47.125842,78.480000
-4.616165,-6.482306,18.293825,-47.028315,78.490000
-4.812667,-6.877150,18.123120,-46.990531,78.500000
-5.029183,-7.295627,17.990270,-47.016183,78.510000
-5.266078,-7.738131,17.898643,-47.109529,78.520000
-5.523705,-8.204698,17.851976,-47.275458,78.530000
-5.802364,-8.694900,17.854375,-47.519557,78.540000
-6.102259,-9.207723,17.910308,-47.848168,78.550000
-6.423444,-9.741427,18.024562,-48.268439,78.560000
